period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,US,United States,1914.622444,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,US,United States,50.924899,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,US,United States,1863.697545,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,US,United States,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,US,United States,1000.126119,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,US,United States,528.460238,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,US,United States,361.013387,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,US,United States,110.652495,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,US,United States,253.89469,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,US,United States,192.681701,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,US,United States,59.417203,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,US,United States,1.795786,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,US,United States,344.359841,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,US,United States,274.357179,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,US,United States,70.002662,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,US,United States,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,NC,North Carolina,5.543139,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,3.990178,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,NC,North Carolina,1.552962,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,NC,North Carolina,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NC,North Carolina,123.632609,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NC,North Carolina,31.438601,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NC,North Carolina,61.092288,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NC,North Carolina,31.101721,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NC,North Carolina,48.361704,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,17.968103,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NC,North Carolina,.514558,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,NC,North Carolina,29.879043,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,NC,North Carolina,54.684293,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,.232672,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,NC,North Carolina,54.45162,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,NC,North Carolina,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,NC,North Carolina,9.855713,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,6.089306,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,NC,North Carolina,2.73596,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,NC,North Carolina,1.030447,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,NC,North Carolina,5.187759,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,3.158342,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,NC,North Carolina,1.837188,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,NC,North Carolina,.19223,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,OK,Oklahoma,97.924859,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,OK,Oklahoma,43.823182,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,OK,Oklahoma,37.716726,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,OK,Oklahoma,16.384951,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,33.514753,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,17.787507,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.013241,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,15.714004,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,32.457734,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,3.173643,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,29.284091,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,24.533153,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,16.615089,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,7.247117,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,OK,Oklahoma,.670947,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,3.240562,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,2.566548,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.674014,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,4.178657,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,3.680395,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,.498262,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,OK,Oklahoma,0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,1.441506,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,MS,Mississippi,21.10228,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,MS,Mississippi,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,MS,Mississippi,11.252352,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,7.11953,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,MS,Mississippi,4.132822,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,MS,Mississippi,0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,MS,Mississippi,1.675191,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,1.141904,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,MS,Mississippi,.533286,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,MS,Mississippi,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,MS,Mississippi,1.674711,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,1.325736,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,MS,Mississippi,.348975,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,MS,Mississippi,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WI,Wisconsin,100.746951,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WI,Wisconsin,29.520738,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WI,Wisconsin,36.589426,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WI,Wisconsin,34.636787,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,39.883871,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,6.974914,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,.196161,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,32.712796,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,30.64528,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,.242472,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,30.402808,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,WI,Wisconsin,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,13.679207,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,8.740711,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,3.065559,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,WI,Wisconsin,1.872936,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,6.614037,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,5.547468,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,1.015514,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,WI,Wisconsin,.051054,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,9.924556,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,8.015173,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,1.909384,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,WI,Wisconsin,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MO,Missouri,124.258674,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MO,Missouri,17.335796,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MO,Missouri,43.0025,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MO,Missouri,63.920379,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,65.614585,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.437652,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,.082772,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,62.094161,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,MO,Missouri,38.077843,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MO,Missouri,.528105,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,MO,Missouri,37.549738,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,MO,Missouri,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,MO,Missouri,8.464771,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.455896,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,MO,Missouri,3.209064,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,MO,Missouri,1.799812,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,MO,Missouri,4.889064,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.752219,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,MO,Missouri,1.110438,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,MO,Missouri,.026406,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,MO,Missouri,7.21241,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,MO,Missouri,6.161923,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,MO,Missouri,1.050487,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,MO,Missouri,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,ND,North Dakota,58.742552,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,ND,North Dakota,6.722322,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,ND,North Dakota,13.063636,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,ND,North Dakota,38.956594,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,30.311278,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.511487,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.031674,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,29.768116,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,ND,North Dakota,9.113645,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,1.177474,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,ND,North Dakota,7.936171,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,ND,North Dakota,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,ND,North Dakota,17.08688,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,3.607763,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WV,West Virginia,88.901979,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WV,West Virginia,11.415187,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WV,West Virginia,14.251057,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WV,West Virginia,63.235735,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,61.328454,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,.610128,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,.123415,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,60.594912,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,WV,West Virginia,12.763642,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.114121,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,WV,West Virginia,11.649521,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,WV,West Virginia,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,11.21738,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,6.7264,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,WV,West Virginia,1.850156,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,WV,West Virginia,2.640823,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,1.806337,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.447693,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,WV,West Virginia,.358644,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,WV,West Virginia,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,WV,West Virginia,1.786167,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,1.516845,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,WV,West Virginia,.269322,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,WV,West Virginia,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MS,Mississippi,62.878597,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MS,Mississippi,30.999963,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MS,Mississippi,26.137413,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MS,Mississippi,5.741222,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,25.732557,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,19.971286,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,.02005,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,5.741222,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,MS,Mississippi,22.543785,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,ND,North Dakota,4.386772,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,ND,North Dakota,9.092345,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,ND,North Dakota,1.109132,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.759373,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.253626,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,ND,North Dakota,.096133,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,ND,North Dakota,1.121617,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,.666225,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,ND,North Dakota,.455392,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,ND,North Dakota,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,DC,District of Columbia,.003494,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,HI,Hawaii,20.090194,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,HI,Hawaii,.010168,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,HI,Hawaii,18.705623,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,HI,Hawaii,1.374404,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,6.25842,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,4.884017,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.374404,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,HI,Hawaii,12.15214,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,.000102,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,HI,Hawaii,12.152038,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,1.254007,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,.000265,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,1.253743,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,.395184,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,.007989,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,.387194,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,HI,Hawaii,.030443,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,.001812,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,HI,Hawaii,.028631,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,DC,District of Columbia,1.726062,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,DC,District of Columbia,1.121601,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,1.078717,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.096255,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.982462,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.022155,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.022155,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.980821,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.911076,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.066251,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,DC,District of Columbia,.003494,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.769465,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.718731,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.050733,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,ID,Idaho,18.839147,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,ID,Idaho,6.047037,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,ID,Idaho,12.522188,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,ID,Idaho,.269921,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.281918,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.281886,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ID,Idaho,.000032,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,ID,Idaho,11.00662,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,ID,Idaho,.363385,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,ID,Idaho,10.643236,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,ID,Idaho,3.32894,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.835663,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,ID,Idaho,1.223356,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,ID,Idaho,.269921,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.428035,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.052488,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,ID,Idaho,.375546,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.793634,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.513616,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,ID,Idaho,.280018,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,FL,Florida,120.264912,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,FL,Florida,1.148486,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,FL,Florida,119.116426,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,FL,Florida,0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,FL,Florida,11.662592,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,FL,Florida,5.640783,million metric tons of CO2
